Text,Location
The Temple of the Sign Icon of Mother of God,"Moscow, Russia"
Monument-Bust to Dante Alighieri,"Moscow, Russia"
Matryoshka Museum,"Moscow, Russia"
Sculpture Daite Dorogu Utyatam,"Moscow, Russia"
Park Sosenki,"Moscow, Russia"
Church of the Apostle St. Iakov Zavedeyev,"Moscow, Russia"
Monument to Nicholas II,"Moscow, Russia"
V. Pluchek's Apartment Museum,"Moscow, Russia"
Iron Museum,"Moscow, Russia"
State Historic Public Library of Russia,"Moscow, Russia"
Old Believer Church of the Intercession on Ostozhenke,"Moscow, Russia"
Dendrological Garden of R.I. Schroeder,"Moscow, Russia"
Church of Fedor Studit at Nikitskye Gates,"Moscow, Russia"
Nature Reserve Valley of River Setun,"Moscow, Russia"
Central Border Museum of the Russian Federal Security Service,"Moscow, Russia"
Burov's House (Tracery House),"Moscow, Russia"
Bersenevskaya Embankment,"Moscow, Russia"
St Vladimir's Church in Staryh Sadekh,"Moscow, Russia"
Monument to Rebels of Zamoskvorechye,"Moscow, Russia"
Church of the Holy Apostles Peter and Paul,"Moscow, Russia"
House of Porohovshhikov,"Moscow, Russia"
Russian Harmonica Museum,"Moscow, Russia"
Villa Berg - Italian Embassy,"Moscow, Russia"
Temple Presentation of the Vladimir Icon of the Mother of God,"Moscow, Russia"
Chernogovskoye Podvorye,"Moscow, Russia"
White City Sculptural Composition,"Moscow, Russia"
House of Miansarova,"Moscow, Russia"
Monument to Graduates of Russian State University of Cinematography,"Moscow, Russia"
Narkomzem Building,"Moscow, Russia"
Anton Chehov's Theater,"Moscow, Russia"
Mosconcert on Pushechnaya,"Moscow, Russia"
Park of Artyom Borovik,"Moscow, Russia"
Nemirovich-Danchenko's Apartment Museum,"Moscow, Russia"
Moscow Fire Depot,"Moscow, Russia"
Folk Musical Instruments Museum,"Moscow, Russia"
Georgiy Dimitrov Monument,"Moscow, Russia"
Krymskaya Embankment,"Moscow, Russia"
Russian State Children's Library,"Moscow, Russia"
Alley of Love,"Moscow, Russia"
Eseninskiy Cultural Center,"Moscow, Russia"
Alexander Blok Statue,"Moscow, Russia"
Chapel of St. Xenia of St. Petersburg on Kuzminskoye Cemetery,"Moscow, Russia"
The Dog Museum,"Moscow, Russia"
Korolyov Monument,"Moscow, Russia"
GIBDD Museum,"Moscow, Russia"
Chapel of the Danilov Monastery,"Moscow, Russia"
Prechistenskaya Embankment,"Moscow, Russia"
Moscow International Business Center Moscow-City,"Moscow, Russia"
Chambers of Shuiskiys-Baryatinskiys,"Moscow, Russia"
Statue of Taras Shevchenko,"Moscow, Russia"
Part of the Monument to Bulgakov Forbidden in 2003,"Moscow, Russia"
Memorial Plaque to A. Politkovskaya,"Moscow, Russia"
Art4.ru Contemporary Art Museum,"Moscow, Russia"
Exhibition-Tasting Hall Ararat,"Moscow, Russia"
Vladimir Dal Apartment Museum,"Moscow, Russia"
Gateway number 7 of the Moscow Canal,"Moscow, Russia"
Michurin Statue at VDNKh,"Moscow, Russia"
Sculpture Abduction of Europe,"Moscow, Russia"
Statue of Bunin,"Moscow, Russia"
The Moscow Fish Week Festival,"Moscow, Russia"
Sports Complex Dinamo,"Moscow, Russia"
Vintage Heritage,"Moscow, Russia"
Temple F Seraphim of Sarov and Anna of Kashin,"Moscow, Russia"
Kosino Park,"Moscow, Russia"
Monument to Sergei Obraztsov,"Moscow, Russia"
Sto Vekov,"Moscow, Russia"
Polkovodtsev Park,"Moscow, Russia"
House of Shugayeva,"Moscow, Russia"
Avenue Southwest,"Moscow, Russia"
Museum of History of the Russian Mail and Moscow Post Office,"Moscow, Russia"
The Albion Gallery,"Moscow, Russia"
Shopping and Entertainment Centre Shhuka,"Moscow, Russia"
Church of St. Nicholas on the Chips,"Moscow, Russia"
Temple of the Mortyr Nikita,"Moscow, Russia"
Baron Myunkhgauzen's Museum,"Moscow, Russia"
Statue of Aleksandr Suvorov,"Moscow, Russia"
Church of the Annunciation of the Blessed Virgin,"Moscow, Russia"
House of Tarasov,"Moscow, Russia"
Monument Richard Sorge,"Moscow, Russia"
City Estate of Alekseyevy,"Moscow, Russia"
Novospasskiy Bridge,"Moscow, Russia"
Chapel of Archangel Mikhail,"Moscow, Russia"
Park Fili,"Moscow, Russia"
Memorial in Honor of the Cities of Military Glory,"Moscow, Russia"
Meteor,"Moscow, Russia"
Levenson Typographic Association Building,"Moscow, Russia"
Musical Theatre Aivengo,"Moscow, Russia"
Mosaic Picture at Gable Facade of Former Printing Office Detskaya Kniga,"Moscow, Russia"
Bridge Tower,"Moscow, Russia"
Church of the Holy Apostles Peter and Paul,"Moscow, Russia"
N.B. Gogol Monument,"Moscow, Russia"
Smolenskiy Metromost,"Moscow, Russia"
Wailing Wall,"Moscow, Russia"
Memorial Plate at the House of Vysotskiy,"Moscow, Russia"
Federal Military Memorial Cemetery,"Moscow, Russia"
Pavilion №1 Central,"Moscow, Russia"
Monument to S. S. Prokofyev,"Moscow, Russia"
The Tomb Chapel of Prokhorovs at Novodevichye Convent,"Moscow, Russia"
City Estate of Mikhailov,"Moscow, Russia"
Pokrovskiy Boulevard,"Moscow, Russia"
Touching Zoo Rebyatam O Zveryatakh,"Moscow, Russia"
Museum of The Reserve Command Post of The Supreme Commander,"Moscow, Russia"
Sytny Dvor Museum,"Moscow, Russia"
Troitskiy Bridge,"Moscow, Russia"
A. Goldenveizer's Apartment Museum,"Moscow, Russia"
Monument to Vorovsky,"Moscow, Russia"
Pushkinskaya Embankment,"Moscow, Russia"
Monument to Ivan Smelyov,"Moscow, Russia"
Aksakov House,"Moscow, Russia"
Widows' House,"Moscow, Russia"
Shopping-Entertainment Center Festival,"Moscow, Russia"
Palace of Demidov,"Moscow, Russia"
Chambers of Araslanov,"Moscow, Russia"
Church of the Vladimir Icon of the Mother of God,"Moscow, Russia"
Monument to Manas Velikodushny,"Moscow, Russia"
Park Troparyovskiy,"Moscow, Russia"
Chapel of St. Nicholas,"Moscow, Russia"
Park Nikulino,"Moscow, Russia"
Kitai-Gorod Wall,"Moscow, Russia"
Church of the Holy Martyr Paraskeva,"Moscow, Russia"
Sculpture the Girl Walks on the Rocks,"Moscow, Russia"
House of Denis Davydov,"Moscow, Russia"
The Temple Complex of All Saints Resplendent in The Russian Land,"Moscow, Russia"
Monument to the Heroes of Motorists,"Moscow, Russia"
House of Petr Gubonin,"Moscow, Russia"
House of Lopyrevskiy,"Moscow, Russia"
Monument to Maxim Gorky,"Moscow, Russia"
Chapel of Saint Blessed Martyrs Boris and Gleb,"Moscow, Russia"
Commercial House of V.I. Firsanova,"Moscow, Russia"
Monument to Lesya Ukrainka,"Moscow, Russia"
Mikhail Shhepenko's Moscow Theater,"Moscow, Russia"
Park Otradnoye,"Moscow, Russia"
House of Brezhnev,"Moscow, Russia"
Finance House of Sinitsin,"Moscow, Russia"
Babushkinskiy Park,"Moscow, Russia"
Monument Vasily Surikov,"Moscow, Russia"
Shrine of St. Alexis the Metropolitan of Moscow Temple,"Moscow, Russia"
Fabrika,"Moscow, Russia"
House of Gesti,"Moscow, Russia"
Tsentralnyy Dom Detey Zheleznodorozhnikov,"Moscow, Russia"
Temple of Venerable Maximus the Confessor,"Moscow, Russia"
Tragedy of the Nations Monument,"Moscow, Russia"
Smart City,"Moscow, Russia"
Children's Musical Theatre of Young Actor,"Moscow, Russia"
Ruarts Contemporary Art Gallery,"Moscow, Russia"
The Tomb Chapel of Levchenko in the Donskoy Monastery,"Moscow, Russia"
Monument to All the Lovers,"Moscow, Russia"
Timiryazev Statue,"Moscow, Russia"
Church of the Image of the Savior,"Moscow, Russia"
Shalom Theater,"Moscow, Russia"
Sculpture Requiem. Year 1941. To my Classmates Who Died During the Great Patriotic War,"Moscow, Russia"
Kurazh Moscow Theatre,"Moscow, Russia"
Fondovaya Orangery,"Moscow, Russia"
Commercial House of Tretyakovy,"Moscow, Russia"
Monument to Lev Tolstoi,"Moscow, Russia"
"House of Shakhovskiy, Krauze and Osipovskiye","Moscow, Russia"
Holy Trinity Church,"Moscow, Russia"
Monument People's Militia in Moscow,"Moscow, Russia"
Gilyarovsky Center,"Moscow, Russia"
Moscow State Integrated Art and Historical Architectural and Natural Landscape Museum-Reserve,"Moscow, Russia"
LUMAS,"Moscow, Russia"
Touching Zoo,"Moscow, Russia"
Kolokolnya Khrama Useknoveniya Glavy Ioanna Predtechi v Kazyonnoy Slobode,"Moscow, Russia"
Monument-Muscovites who died in the 1979-1989 Afghanistan.,"Moscow, Russia"
Temple of the Prophet Elijah,"Moscow, Russia"
New Hermitage - One Art Gallery,"Moscow, Russia"
Church of the Holy Cosmas and Damian,"Moscow, Russia"
Pokrovskoye -Streshnevo Station Pavilion,"Moscow, Russia"
Church of the Resurrection,"Moscow, Russia"
1930 Moscow,"Moscow, Russia"
Sport Complex Gravitacia,"Moscow, Russia"
State Academic Bolshoi Theater Museum,"Moscow, Russia"
Pchelovodstvo,"Moscow, Russia"
Monument to Gabdulla Tukay,"Moscow, Russia"
Temple of the Resurrection,"Moscow, Russia"
All-Russia Art Scientific-Restoration Center,"Moscow, Russia"
Krasnopresnenskaya Embankment,"Moscow, Russia"
Museum of Jewish Heritage and Holocaust,"Moscow, Russia"
Chapel of Iberian Mother of God,"Moscow, Russia"
Church of St. Tatiana of Moscow University,"Moscow, Russia"
Temple of The Trinity in The Danilov Monastery,"Moscow, Russia"
Izopark Gallery,"Moscow, Russia"
Belfry of Pokrovskiy Monastery,"Moscow, Russia"
Park Nagatinskaya Poima,"Moscow, Russia"
St. Anna Cathedral of Conception in Conception Convent,"Moscow, Russia"
House Rekk,"Moscow, Russia"
Ivan Sytin's Apartment Museum,"Moscow, Russia"
Monument Derevo Lyubvi,"Moscow, Russia"
Novoarbatskiy Bridge,"Moscow, Russia"
Monument to Nikolai Starostin in Luzhniki,"Moscow, Russia"
Carre d'artistes Moscow,"Moscow, Russia"
E. Gnesin's Memorial Museum Apartment,"Moscow, Russia"
Embassy of Palestine,"Moscow, Russia"
Residential Building of the Ministry of Defense USSR,"Moscow, Russia"
Refuge House for Elderly Soldiers of Russian-Turkish War,"Moscow, Russia"
Moscow International Automobile Salon,"Moscow, Russia"
House of Pravdina,"Moscow, Russia"
Chapel of Feodorovskaya Icon of Our Lady,"Moscow, Russia"
Field of Wonders Museum,"Moscow, Russia"
Georgiyevskiy Park,"Moscow, Russia"
Orthodox Church of the Great Martyr Demetrius,"Moscow, Russia"
Petrovsky Boulevard,"Moscow, Russia"
Church of St. Nicholas in Zayaitsk,"Moscow, Russia"
New Ballet Theatre,"Moscow, Russia"
House of Bakhrushin,"Moscow, Russia"
Church of St. Nicholas,"Moscow, Russia"
House of Berg,"Moscow, Russia"
Marina Tsvetayeva Monument,"Moscow, Russia"
The Sviatoslav Richter Memorial Apartment,"Moscow, Russia"
Temple Resurrection at the Vagankovskoye Cemetery,"Moscow, Russia"
Sculpture Fertility,"Moscow, Russia"
Town Mansion of Saimonov,"Moscow, Russia"
Moscow Modern Art Museum,"Moscow, Russia"
Monument to Aleksey Tolstoi,"Moscow, Russia"
Red Light District,"Moscow, Russia"
Filatov Commercial House,"Moscow, Russia"
Monument Pushkin Having a Rest,"Moscow, Russia"
Bratislavskiy Park,"Moscow, Russia"
Protection of the Holy Virgin Temple,"Moscow, Russia"
Rohini Gallery,"Moscow, Russia"
Sergey Prokofiyev Museum,"Moscow, Russia"
Park Dekabrskogo Vosstaniya,"Moscow, Russia"
Church of the Intercession of the Mother of God,"Moscow, Russia"
Monument Fairy of Accounting,"Moscow, Russia"
Miusskiy Park,"Moscow, Russia"
Rogozhskaya Police Station,"Moscow, Russia"
Chaliapin House Museum,"Moscow, Russia"
Protection of the Holy Virgin Temple,"Moscow, Russia"
Shopping Center Lyuks,"Moscow, Russia"
Park at the Place of the Church of Three Saints,"Moscow, Russia"
Monument to the Revolution of 1905,"Moscow, Russia"
Urban Homestead  Protopopova - Tatishheva - Urusovs,"Moscow, Russia"
Memorial Plate to Yuriy Vizbor,"Moscow, Russia"
Temple of Archangel Michael,"Moscow, Russia"
Teatr on Naberezhnaya,"Moscow, Russia"
House of Tselibeyeva - Karpova,"Moscow, Russia"
Monument to a Stripper,"Moscow, Russia"
House of Myasnikov,"Moscow, Russia"
The Nativity of St. John the Baptist Temple in Sokolniki,"Moscow, Russia"
Rostov Enamel Factory Store,"Moscow, Russia"
City Estate of Khrushhevy-Seleznevy,"Moscow, Russia"
Church of the Nativity,"Moscow, Russia"
The Russian Costume Museum,"Moscow, Russia"
Gallery of Russian Ice Sculpture,"Moscow, Russia"
"Royal Hall of XV All-Russian Commercial, Industrial and Art Exhibition","Moscow, Russia"
Trading House Arshinova,"Moscow, Russia"
The Monument-Bust to Gagarin,"Moscow, Russia"
Exhibition Hall of The Moscow Artists Union,"Moscow, Russia"
Ice Rink Iskra,"Moscow, Russia"
Temple of Russian Martyrs and Confessors,"Moscow, Russia"
Bust of Surgeon and Cardiologist Bakulev,"Moscow, Russia"
K35 Art Gallery,"Moscow, Russia"
Moscow House of Sculpture,"Moscow, Russia"
Finance House of Isakov,"Moscow, Russia"
Khudozhestvenny salon,"Moscow, Russia"
Pyatnitskaya street,"Moscow, Russia"
Classic Photo Gallery,"Moscow, Russia"
Shkolnaya Street,"Moscow, Russia"
Church of St. Nicholas,"Moscow, Russia"
V. Mayakovskiy's State City Museum,"Moscow, Russia"
Aquarium Complex,"Moscow, Russia"
Former Bacteriolytic and Agronomic Station,"Moscow, Russia"
Moscow House of Nationalities,"Moscow, Russia"
Finance House of Lobozev,"Moscow, Russia"
Akademicheskiy Park,"Moscow, Russia"
Park Leonovo,"Moscow, Russia"
Church of St. Nicholas,"Moscow, Russia"
Drevo Zhizni Sculpture,"Moscow, Russia"
Monument to Firefighters and Lifeguards,"Moscow, Russia"
Graphic House,"Moscow, Russia"
State Literary Museum,"Moscow, Russia"
House of Sollogub,"Moscow, Russia"
The Russian Fairy-tales Museum,"Moscow, Russia"
Temple of Archangel Michael and His Miracle,"Moscow, Russia"
Temple St. Thomas,"Moscow, Russia"
We were Together during the Fight against Fascism,"Moscow, Russia"
City Estate,"Moscow, Russia"
Scientific and Art Museum of Horse Breeding,"Moscow, Russia"
House of Beklemisheva,"Moscow, Russia"
E.M. Pirmakov Monument,"Moscow, Russia"
Kosmodamianskaya Embankment,"Moscow, Russia"
A. Golubkina's Museum Workshop,"Moscow, Russia"
Garden Ring Museum,"Moscow, Russia"
Spasskiye Gate With Streletskiye Karaulni Museum,"Moscow, Russia"
